масштабаас	масштаб @@аас	100
амрыг	амар @@ыг	100
эцэгт	эцэг @@т	100
текстэд	текст @@д	100
ботаникаас	ботаник @@аас	100
шаналалд	шаналах @@л @@д	110
иштэй	иш @@тэй	100
сэжиг	сэжиг	000
бялууны	бялуу @@ы	100
кредит	кредит	000
найруулгаа	найрах @@уулах @@га @@аа	110
самуунд	самуун @@д	100
даяаршицгаа	даяар @@ших @@цгаа	110
нягтралтай	нягт @@рах @@л @@тай	110
жүжгээ	жүжиг @@ээ	100
эслэгээс	эсэх @@лэг @@ээс	110
мөнгөнөөс	мөнгө @@өөс	100
хувилбараа	хувь @@лах @@бар @@аа	110
цахлайгаа	цахлай @@аа	100
илгээгчид	илгээх @@гч @@д	110
төвд	төв @@д	100
радиогоор	радио @@оор	100
бөмбөрцөгтэй	бөмбөр @@цөг @@тэй	110
донгийн	дон @@ийн	100
тэмцэгчийн	тэмцэх @@гч @@ийн	110
шивэх	шивэх	000
жил	жил	000
хөнөөлөөс	хөнөөх @@л @@өөс	110
диаграмм	диаграмм	000
хэмжигчээс	хэм @@жих @@гч @@ээс	110
өсгөлтөд	өсөх @@гөх @@лт @@д	110
үеэл	үеэл	000
үйлдлээ	үйл @@дэх @@л @@ээ	110
муудах	муу  @@дах	010
буланг	булан @@г	100
дархлааны	дархлаа @@ы	100
радио	радио	000
халимтай	халим @@тай	100
өрсөлдөөний	өрсөх @@лдөх @@өөн @@ий	110
лампны	ламп @@ы	100
бүргэдээр	бүргэд @@ээр	100
гуйлгаас	гуйх @@лга @@аас	110
ноёны	ноён @@ы	100
нян	нян	000
дугтуйнаас	дугтуй @@аас	100
зөгийд	зөгий @@д	100
дарцгийн	дарцаг @@ийн	100
манлайллын	манлай @@лах @@л @@ын	110
оргодлоо	оргох @@дол @@оо	110
шинэчлэлт	шинэ @@члэх @@лт	010
тариалах	тарих @@аа @@лах	010
ачлалаар	ач @@лах @@л @@аар	110
дэвүүрээ	дэвэх @@үүр @@ээ	110
илээчээ	илэх @@ээч @@ээ	110
кинотой	кино @@той	100
түгжээтэй	түгжих @@ээ @@тэй	110
бадгийг	бадаг @@ийг	100
жуулчинд	жуулчин @@д	100
нөхөр	нөхөр	000
гуйлтаар	гуйх @@лт @@аар	110
бүсгүйгээ	бүсгүй @@ээ	100
вирусэнд	вирус @@д	100
унжлагаас	унжих @@лага @@аас	110
баатар	баатар	000
тэгийн	тэг @@ийн	100
боргиотой	боргио @@той	100
шүүлт	шүүх @@лт	010
шүдтэй	шүд @@тэй	100
эзэмшил	эзэн @@мших @@л	010
хөлийн	хөл @@ийн	100
андыг	анд @@ыг	100
хандивлагчаа	хандив @@лах @@гч @@аа	110
кафенаас	кафе @@аас	100
хэмнэлийг	хэм @@нэл @@ийг	110
шохойжсон	шохой @@жих @@сон	110
мансуурал	мансуурах @@л	010
суурь	суурь	000
тэвчээрийн	тэвчих @@ээр @@ийн	110
донгоор	дон @@оор	100
хачирхлаа	хачин @@рхах @@л @@аа	110
төлөөлөгчөөр	төлөө @@лөх @@гч @@өөр	110
төвлөрлөөс	төв @@лрөх @@л @@өөс	110
цэрдээр	цэрд @@ээр	100
гэлэн	гэлэн	000
барилдлагын	барих @@лдах @@лага @@ын	110
тосгуураа	тосох @@гуур @@аа	110
зулгаачих	зулгах @@аах @@чих	110
мөргөлдөөнийг	мөргөх @@л @@дөх @@өөн @@ийг	110
бодролын	бодох @@рол @@ын	110
урагшилтал	урагш @@лах @@тал	110
пивоны	пиво @@ы	100
батжилтаа	бат @@жих @@лт @@аа	110
үндэсний	үндэс @@ий	100
урсгалыг	урсгах @@л @@ыг	110
хорьчих	хорих @@чих	100
уртраг	урт @@раг	010
хавтаслах	хавтас @@лах	010
мэргийг	мэргэ @@ийг	100
үүлээс	үүл @@ээс	100
хацраар	хацар @@аар	100
тоормос	тоормос	000
шивэгчинтэй	шивэгчин @@тэй	100
интернэтээр	интернет @@ээр	100
далайгаа	далай @@аа	100
мэдээлмээр	мэдэх @@ээ @@лэх @@мээр	110
гурвалтай	гурав @@л @@тай	110
дизайнерыг	дизайнер @@ыг	100
ёжлох	ёж @@лох	010
хэрчмээ	хэрчих @@м @@ээ	110
горьдлогод	горь @@дох @@лого @@д	110
цуврал	цуврах @@л	010
бүсгүйгээс	бүсгүй @@ээс	100
рационализмын	рационализм @@ын	100
дутагдах	дутах @@гдах	010
цээрийн	цээр @@ийн	100
эрдсээс	эрдэс @@ээс	100
модернизмоо	модернизм @@оо	100
соёлжвол	соёл @@жих @@вол	110
ангуучлах	ан @@гууч @@лах	010
яамаар	яам @@аар	100
хүртвэрийн	хүртэх @@вэр @@ийн	110
нэртэй	нэр @@тэй	100
байлдааны	байлах @@дах @@аан @@ы	110
гадаргыг	гадарга @@ыг	100
урагшилчих	урагш @@лах @@чих	110
үерээс	үер @@ээс	100
гоёлоос	гоё @@х @@л @@оос	110
ууршилтаа	уур @@ших @@лт @@аа	110
хариунд	харих @@уу @@д	110
хулуугаар	хулуу @@аар	100
зовлонгоо	зовох @@лон @@оо	110
барилгүй	барих @@лгүй	100
маркетингаа	маркетинг @@аа	100
хөдсөө	хөдөс @@өө	100
компьютерын	компьютер @@ын	100
зохицуулалтаа	зохих @@цох @@уулах @@лт @@аа	110
хорхойд	хорхой @@д	100
оператораар	оператор @@аар	100
чавганд	чавга @@д	100
хориглолт	хорих @@г @@лох @@лт	010
иш	иш	000
гичийгээр	гичий @@ээр	100
дэлгэрэлт	дэлгэх @@рэх @@лт	010
аваргын	аварга @@ын	100
өөхтэй	өөх @@тэй	100
асфальтад	асфальт @@д	100
бүтээгдэхүүнд	бүтэх @@ээх @@гдэх @@үүн @@д	110
гэрч	гэрч	000
мэдүүлгээр	мэдэх @@үүлэх @@г @@ээр	110
өгөөжөөр	өгөөж @@өөр	100
таамаг	таах @@маг	010
гутамшиг	гутах @@мшиг	010
хоньчныг	хонь @@чин @@ыг	110
шүүхтэй	шүүх @@тэй	100
огтлолцол	огт @@лох @@лцох @@л	010
банзтай	банз @@тай	100
тооцооллоос	тооцох @@оо @@лох @@л @@оос	110
лоозонд	лоозон @@д	100
утааг	утах @@аа @@г	110
чидунтай	чидун @@тай	100
шатах	шатах	000
банктай	банк @@тай	100
урилгын	урих @@лга @@ын	110
шаваарах	шавах @@рах	010
сануулах	санах @@уулах	010
засалттай	засах @@лт @@тай	110
барцдын	барцад @@ын	100
товчлолоор	товч @@лох @@л @@оор	110
зөрчигчөө	зөрөх @@чих @@гч @@өө	110
хэлэлцүүлэгт	хэлэлцэх @@үүлэх @@г @@т	110
нийтлэлтэй	нийт @@лэх @@л @@тэй	110
зорилгоор	зорих @@лго @@оор	110
нийлгээр	нийлэг @@ээр	100
бүртгэлээ	бүртгэх @@л @@ээ	110
цохиураа	цохих @@иур @@аа	110
асуулгатай	асуух @@лга @@тай	110
гавьяанд	гавьяа @@д	100
хүртвэрээс	хүртэх @@вэр @@ээс	110
оройтох	орой @@тох	010
зоригтой	зорих @@г @@той	110
уриалгаас	урих @@аа @@лах @@га @@аас	110
хорголжоор	хорголж @@оор	100
зодоон	зодох @@оон	010
дарлалтай	дарах @@лах @@л @@тай	110
тэвхэдчих	тэвх @@дэх @@чих	110
доголдлоос	доголдох @@л @@оос	110
ламп	ламп	000
хондлойгоор	хондлой @@оор	100
хүндэтгэлээ	хүнд @@т @@гэх @@л @@ээ	110
муурыг	муур @@ыг	100
үсчний	үс @@чин @@ий	110
хавчлагаа	хавчих @@лага @@аа	110
цочих	цочих	000
өвөлтэй	өвөл @@тэй	100
задралд	зад @@рах @@л @@д	110
капсулыг	капсул @@ыг	100
тохиролцооны	тохирох @@лцох @@оо @@ы	110
хонхыг	хонх @@ыг	100
дугтуйтай	дугтуй @@тай	100
шуурганаас	шуурах @@га @@аас	110
зохиогчоо	зохиох @@гч @@оо	110
чөлөөлөлтийг	чөлөө @@лөх @@лт @@ийг	110
янжуур	янжуур	000
чимээнд	чимээ @@д	100
үүрлэх	үүр @@лэх	010
кофейнд	кофейн @@д	100
тунхгийн	тунхаг @@ийн	100
эдийг	эд @@ийг	100
углах	углах	000
графикаас	график @@аас	100
жүржийн	жүрж @@ийн	100
босуул	босох @@уул	010
огтлоосоор	огтлох @@оос @@оор	110
хүчилтөрөгчөөс	хүчил @@төрөгч @@өөс	101
азотоо	азот @@оо	100
нүүрстөрөгчийн	нүүрс @@төрөгч @@ийн	101
карантинаас	карантин @@аас	100
амбицаас	амбиц @@аас	100
мөрдөгчөөс	мөр @@дөх @@гч @@өөс	110
сүжиг	сүжиг	000
асфальтаас	асфальт @@аас	100
саадад	саад @@д	100
хүүхдээс	хүүхэд @@ээс	100
зааг	заах @@г	010
нохойг	нохой @@г	100
коммунизмыг	коммунизм @@ыг	100
хөтөлбөр	хөтлөх @@бөр	010
цементээр	цемент @@ээр	100
эмнэлгийн	эмнэх @@лэг @@ийн	110
бэрээр	бэр @@ээр	100
ач	ач	000
томьёонд	томьёо @@д	100
орц	орц	000
буурах	буух @@рах	010
туршлагаас	турших @@лага @@аас	110
эрсдэлээс	эрсдэх @@л @@ээс	110
титмээр	титэм @@ээр	100
чангалуурт	чанга @@лах @@уур @@т	110
хорхойгоос	хорхой @@оос	100
удмаа	удам @@аа	100
шархлах	шарх @@лах	010
өвөөд	өвөө @@д	100
удирдлагаас	удирдах @@лага @@аас	110
ерөнхийлөгчид	ерөнхий @@лөх @@гч @@д	110
дархлаанд	дархлаа @@д	100
коллежоос	коллеж @@оос	100
адилтгалаа	адил @@тгах @@л @@аа	110
огтлоостой	огтлох @@оос @@той	110
дүрслэлд	дүрс @@лэх @@л @@д	110
хаягдалд	хаях @@гдах @@л @@д	110
хуваарь	хуваах @@рь	010
газар	газар	000
удирдамжийн	удирдах @@мж @@ийн	110
тулаантай	тулах @@аан @@тай	110
гичийд	гичий @@д	100
үйлчилгээ	үйл @@члэх @@гээ	010
голоо	гол @@оо	100
бухимдлаас	бухимдах @@л @@аас	110
овроос	овор @@оос	100
өмчид	өмч @@д	100
эрэлтэд	эрэх @@лт @@д	110
касснаас	касс @@аас	100
эвэрлэг	эвэр @@лэг	010
гуу	гуу	000
даралттай	дарах @@лт @@тай	110
дөнжийг	дөнжөө @@ийг	100
сэргээлтэд	сэргэх @@ээх @@лт @@д	110
аяыг	ая @@ыг	100
адгуусаар	адгуус @@аар	100
дэвтэрт	дэвтэр @@т	100
шившгийг	шившиг @@ийг	100
урианд	урих @@аа @@д	110
төсөөлөл	төсөө @@лөх @@л	010
ачтай	ач @@тай	100
интернэтэд	интернет @@д	100
гэдэс	гэдэс	000
санамжаас	санах @@мж @@аас	110
зулгаалгүй	зулгах @@аах @@лгүй	110
үерхлийг	үерхэх @@л @@ийг	110
сурагчаа	сурах @@гч @@аа	110
бадминтонтой	бадминтон @@той	100
өнцгөө	өнцөг @@өө	100
согтолт	согтох @@лт	010
далилзав	далий @@лзах @@в	110
цоож	цоож	000
зөн	зөн	000
сэрэмжлүүлэх	сэрэмж @@лэх @@үүлэх	010
хилэгнэх	хилэн @@гнэх	010
эргүүг	эргэх @@үү @@г	110
вантай	ван @@тай	100
чанараар	чанар @@аар	100
тонуул	тонох @@уул	010
манлайлах	манлай @@лах	010
харилцах	харилцах	000
тэгээс	тэг @@ээс	100
сурагчаас	сурах @@гч @@аас	110
тэврэлтээс	тэвэр @@х @@лт @@ээс	110
өхөөрдөм	өхөөрдөх @@м	010
зүрхний	зүрх @@ий	100
хавар	хавар	000
амлалт	ам @@лах @@лт	010
нялцганасан	нялцганах @@сан	010
бодолтод	бодох @@лт @@д	110
санал	санах @@л	010
үйлчлүүлэгчтэй	үйлчлэх @@үүлэх @@гч @@тэй	110
хардалтаа	хардах @@лт @@аа	110
хичээлийн	хичээх @@л @@ийн	110
торгуулиа	торгох @@ууль @@а	110
дуализмыг	дуализм @@ыг	100
дэмжлэгээс	дэмжих @@лэг @@ээс	110
давхраатай	давхар @@аа @@тай	110
лавлагаатай	лав @@лах @@гаа @@тай	110
ухаан	ухаан	000
эхийн	эх @@ийн	100
тэмцэгчээ	тэмцэх @@гч @@ээ	110
